
add shopify export → Commit
Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Agentic Category (product.metafields.agentiq.apl_category),Agentic Description (product.metafields.agentiq.apl_description),Agentic Title (product.metafields.agentiq.apl_title),Product Source URL (product.metafields.custom.product_upload_source_url),Size (product.metafields.custom.size),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Vehicle application area (product.metafields.shopify.vehicle-application-area),Vehicle decor features (product.metafields.shopify.vehicle-decor-features),Vehicle type (product.metafields.shopify.vehicle-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
dodge-r-t,Dodge R/T Caliper Replacement Decals,"<p>Refresh your Dodge R/T brake calipers with precision-cut vinyl replacement decals, made to order at our UK studio.</p>

<p><strong>Kit Contents:</strong> 6 x Decals — 2x 110mm × 22mm, 2x 90mm × 18mm, 2x 70mm × 14mm — covering all four calipers on most vehicles.</p>

<p>Cut in-house at VinylHub in Chatteris, Cambridgeshire from premium automotive-grade vinyl. Available in 54 colour options including standard colours, sparkle finishes, and oil slick effects. Heat-resistant and weatherproof — handles rain, car washes, and road grime without lifting or fading. Compatible with Dodge Charger R/T, Challenger R/T, and other R/T-badged vehicles.</p>

<ul>
<li>Premium outdoor-rated vinyl</li>
<li>54 colour options including sparkle and oil slick</li>
<li>Easy peel-and-stick application</li>
<li>Dispatched within 1–3 working days from Cambridgeshire</li>
<li>Free UK delivery on orders over £30</li>
</ul>",VinylHub,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Vehicle Decals",Caliper Decal,"Bosozoku, Caliper, Die-cut vinyl stickers, dodge, Drift car stickers, Japanese car graphics, JDM car stickers, JDM sunstrip, JDM windscreen banner, jeep, Kanjozoku stickers, replacement, rt, Streeto culture decals, Touge racing decals, TRD, UK car scene stickers, Vinyl car decals",true,Colour,Transparent,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1034/4310/4084/files/Screenshot2026-02-23024458.png?v=1782526529,1,Close-up of a red brake caliper on a car wheel with 'Racetrackhub' branding.,false,Dodge R/T Caliper Replacement Decals - VinylHub,"6 x Decals Total - Different Sizes 2x- 110mm x 22mm 2x- 90mm x 18mm 2x- 70mm x 14mm Bring your car's aesthetic to life with this design, custom made by VinylHub.store. Precision printed in house, our decals are made by car enthusiasts, for car enthusiasts. VinylHub Quality: Printed on premium, UV and weather-resistant vinyl. Finishes: Available in multiple vibrant finishes to match your build. Easy Install: Simple peel and stick application (just clean the surface first!). Shipping: Dispatched directly from our UK studio. - VinylHub",2722,,,,,,,,,,,,,,,,,,gold; silver; bronze; pink; brown; beige; purple; orange; black; nardo-grey; dove-grey; anthracite-grey-dark-grey; wine-red; dark-red; burgundy; bright-red; bright-yellow; grass-green; light-green; dark-yellow; dark-green; forest-green; light-blue; aqua; turquoise; gray; clear; white; pink-sparkles; green-sparkles; red-sparkles; purple-sparkles; light-blue-sparkles; black-sparkles-oil-slick-mix; silver-sparkles; black-sparkles; gold-sparkles; arctic-blue; sky-blue; traffic-blue; dark-blue; silver-oil-slick; black-oil-slick; gold-oil-slick; rose-gold-oil-slick; copper-oil-slick; purple-oil-slick; red-oil-slick,vinyl,exterior,easy-to-apply; waterproof,car,,g,,,active
dodge-r-t,,,,,,,,,Gold,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1034/4310/4084/files/Screenshot2026-02-23024458_cdf222bd-b5ec-468f-aded-deb8da708904.png?v=1785443158,2,Dodge R/T brake caliper vinyl replacement decal sticker - VinylHub UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Silver,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,White,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Matt White,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Nardo Grey,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Dove Grey,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Mid Grey,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Anthracite Grey,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Black,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Matt Black,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Bright Red,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Wine Red,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Dark Red,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Burgundy,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Vivid Orange,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Bright Yellow,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Dark Yellow,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Lime Green,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Light Green,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Grass Green,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Dark Green,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Aqua Blue,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Light Blue,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Arctic Blue,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Royal Blue,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Sky Blue,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Traffic Blue,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Dark Blue,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Purple,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Hot Pink,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Brown,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Teal,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Maroon,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Beige,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Mint,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Peach,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Silver Oil Slick,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Black Oil Slick,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Gold Oil Slick,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Rose Gold Oil Slick,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Copper Oil Slick,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Purple Oil Slick,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Red Oil Slick,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Black Sparkles / Oil Slick Mix,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Gold Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Silver Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Rose Gold Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Black Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Light Blue Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Purple Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Red Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Green Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
dodge-r-t,,,,,,,,,Pink Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,Jeep Caliper Replacement Decals,"<p>Replace faded or damaged Jeep caliper decals with precision-cut vinyl stickers, made to order at our UK studio.</p>

<p><strong>Kit Contents:</strong> 6 x Decals — 2x 110mm × 22mm, 2x 90mm × 18mm, 2x 70mm × 14mm — covering all four calipers on most vehicles.</p>

<p>Cut in-house at VinylHub in Chatteris, Cambridgeshire from premium automotive-grade vinyl. Available in 54 colour options including standard colours, sparkle finishes, and oil slick effects. Heat-resistant and weatherproof — handles rain, car washes, and road grime without lifting or fading. Compatible with Jeep Wrangler, Grand Cherokee, Renegade, and other Jeep models.</p>

<ul>
<li>Premium outdoor-rated vinyl</li>
<li>54 colour options including sparkle and oil slick</li>
<li>Easy peel-and-stick application</li>
<li>Dispatched within 1–3 working days from Cambridgeshire</li>
<li>Free UK delivery on orders over £30</li>
</ul>",VinylHub,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Vehicle Decals",Caliper Decal,"Bosozoku, Caliper, Die-cut vinyl stickers, Drift car stickers, Japanese car graphics, JDM car stickers, JDM sunstrip, JDM windscreen banner, jeep, Kanjozoku stickers, replacement, Streeto culture decals, Touge racing decals, TRD, UK car scene stickers, Vinyl car decals",true,Colour,Transparent,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1034/4310/4084/files/Screenshot2026-02-23023027.png?v=1782145706,1,Jeep Caliper Replacement Decals,false,Jeep Caliper Replacement Decals - VinylHub,"6 x Decals Total - Different Sizes 2x- 110mm x 22mm 2x- 90mm x 18mm 2x- 70mm x 14mm Bring your car's aesthetic to life with this design, custom made by VinylHub.store. Precision printed in house, our decals are made by car enthusiasts, for car enthusiasts. VinylHub Quality: Printed on premium, UV and weather-resistant vinyl. Finishes: Available in multiple vibrant finishes to match your build. Easy Install: Simple peel and stick application (just clean the surface first!). Shipping: Dispatched directly from our UK studio. - VinylHub",2722,,,,,,,,,,,,,,,,,,gold; silver; bronze; pink; brown; beige; purple; orange; black; nardo-grey; dove-grey; anthracite-grey-dark-grey; wine-red; dark-red; burgundy; bright-red; bright-yellow; grass-green; light-green; dark-yellow; dark-green; forest-green; light-blue; aqua; turquoise; gray; clear; white; pink-sparkles; green-sparkles; red-sparkles; purple-sparkles; light-blue-sparkles; black-sparkles-oil-slick-mix; silver-sparkles; black-sparkles; gold-sparkles; arctic-blue; sky-blue; traffic-blue; dark-blue; silver-oil-slick; black-oil-slick; gold-oil-slick; rose-gold-oil-slick; copper-oil-slick; purple-oil-slick; red-oil-slick,vinyl,exterior,easy-to-apply; waterproof,car,,g,,,active
jeep-caliper-replacement-decals,,,,,,,,,Gold,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Silver,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,White,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Matt White,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Nardo Grey,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Dove Grey,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Mid Grey,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Anthracite Grey,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Black,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Matt Black,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Bright Red,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Wine Red,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Dark Red,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Burgundy,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Vivid Orange,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Bright Yellow,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Dark Yellow,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Lime Green,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Light Green,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Grass Green,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Dark Green,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Aqua Blue,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Light Blue,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Arctic Blue,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Royal Blue,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Sky Blue,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Traffic Blue,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Dark Blue,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Purple,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Hot Pink,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Brown,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Teal,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Maroon,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Beige,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Mint,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Peach,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Silver Oil Slick,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Black Oil Slick,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Gold Oil Slick,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Rose Gold Oil Slick,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Copper Oil Slick,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Purple Oil Slick,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Red Oil Slick,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Black Sparkles / Oil Slick Mix,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Gold Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Silver Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Rose Gold Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Black Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Light Blue Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Purple Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Red Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Green Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
jeep-caliper-replacement-decals,,,,,,,,,Pink Sparkles,,,,,,,,,50.0,shopify,continue,manual,4.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
